ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
0.8157551284857127,0.0009573933501123113,-0.31869216490645785,0.15103684314160265,0.24842191308795009,-0.48159497429510906,-0.03679132667939566,0.4452455911422487,1.8773618909816057
-0.1964191222881965,0.048896156115515926,1.5979691016908701,-0.04037028378365234,-0.00445694225845091,0.5261158653195064,-1.0267507295139324,-0.48644049324866695,-0.5154620483535303
-0.3666079023464361,2.514880375518998,0.4133521803071764,-0.22952094219307997,0.9091020362590337,0.857621522801361,0.6949279303699011,0.8338382770570998,-0.463887944546047
1.0074298571634062,-1.112513291985553,0.20495007919249156,-1.7695951577388462,0.7273266896857911,0.773482733481671,-1.5915301029462448,0.08362101659544142,-1.4981617636093163
-0.09867779129102983,-0.7105541796682672,-0.20280404024897716,-0.26215789432058,-0.00445694225845091,-0.6602200107965355,1.7187125484828027,0.01523610516542323,0.7554544257171217
0.4473779143058205,0.7090666096387607,1.01863352296144,-0.20368887946309577,-0.00445694225845091,-0.28276375107380836,-0.45934190260352475,0.2669790516925452,1.4488787934141052
-0.004030841893920178,0.8059819308794026,0.22734180932517825,-1.2721163399223068,-0.00445694225845091,-0.5579983232477523,0.4803891317556993,0.007269028450735876,0.3350345908586935
-0.9379282094053265,-0.2892626277869847,-1.1068705561524135,0.7330864260488738,0.4868164242004023,1.8471517799689974,0.02576321076788659,0.01523610516542323,-0.8068484690801193
0.5676276537454776,-0.7098566565129848,-0.96289241749842,-0.10536339036186844,0.6302129699881296,0.5369297474629354,0.6690393774164003,0.11682000381963116,-0.7683430534061786
0.4474000062107534,-0.3356638101739864,0.9931594537286611,0.5781408528169955,-0.00445694225845091,-1.402351709968653,0.8676266738817136,-0.3979271042202124,1.5815320770486045
-0.004030841893920178,0.28025661098442683,0.5887913356711748,-1.927825507229917,-0.9860927286152192,1.0853931463711979,-1.5823121771743054,-1.1477942227991815,0.12001049176507894
-0.004030841893920178,-1.5553275530205828,-0.9891184584575244,0.49413672603947056,-0.8263185932844692,-1.5930780274444118,-0.46821721785075743,-1.0523562280652083,0.039847135555343575
-0.004030841893920178,-0.7687620406866237,1.9774670626046178,-1.5046782284310019,0.5660758830908629,-0.5712513836501639,1.8020281818615869,1.979682966915618,-1.4884503095623451
0.6655297750005256,0.5606810405361972,0.6033982520063129,-0.4673087289681234,-2.22087023949266,0.7706136979567064,-0.5503471712720052,-0.047884901795025483,-0.8327039055018822
-0.8100434220998441,-0.9618063631070216,0.1294867044307277,0.2629555463920738,0.6298837057252391,-0.32343337377103254,1.2411797628426882,0.884564369794627,0.39350537207599967
-1.4767686329343757,-0.15487240407543598,0.1755180170670836,-0.16184701063148144,-0.00445694225845091,-1.377682761635309,1.2163555539080757,-1.4388556764917935,-0.46215498956387546
-0.004030841893920178,0.7497155651703772,0.5257385782347238,-1.355028332446575,-0.00445694225845091,-0.48125074428130726,2.0670407098589876,0.2603004293219264,1.1556113057031316
-0.7914594322128294,0.12381863992806348,1.3036508972200482,0.19618006162088275,-0.00445694225845091,-0.3455836922567668,-0.14407627709014578,-0.17048322233371374,-0.11448737383292583
-1.584499789712037,-0.4036400111687997,-0.03649497679115839,-1.4916450181671819,-0.00445694225845091,-0.2962087154578425,1.333614038141123,0.047917607891786264,0.7293305044051465
-0.004030841893920178,-0.17135508978665753,-0.1400542846656442,1.9132486860572189,-0.9548521441761791,0.5331479493695699,-1.5312077458075135,-0.3883074826443743,1.275795386931999
0.7895708544476001,-2.374780483221363,-1.6144992334518369,1.2557661344703137,-0.00445694225845091,1.8699480368441714,-0.38578098018599466,0.4209751547515198,0.1574443187516619
0.1878435946731308,-0.33184655788822187,-0.64162348594197,-1.1253526393856084,-0.4697732496695408,-0.10697615776630592,0.5314169124376649,-0.09351367475260498,0.5572087083997366
1.1852447894568585,-0.20058156114964976,-0.9545170526916666,0.018515792738620165,2.060713366665178,-1.1047227175791707,1.2957706145636776,0.01523610516542323,-1.1804260040193242
-1.1642923377175345,-1.3118604249676733,3.9938392942888012,0.48640739017857626,-0.00445694225845091,0.8151977150561915,0.25585765046626774,-0.5346174603827494,0.2569068091129747
0.5847192238279396,0.5070434454175357,-0.5843710427836528,-1.4828943877609508,-1.146043311774781,0.6209301672986084,-0.02514562312963909,1.0067563196265557,-0.49776303721515486
-1.0103102759828537,2.0854916866655078,0.9102317747100857,-0.06368940857724378,-0.00445694225845091,1.2639439645620312,0.533217282850363,-2.298928557364739,0.11954227503016655
-0.12590590759562575,-0.7160848596304394,-1.320339389954792,0.20041427297850578,1.1834868484149392,1.3679375117376167,-1.1744074874799344,-1.8619390167612668,-1.2024097230947894
-0.004030841893920178,1.851449698567538,-0.9273043328682501,-1.2711723891872342,-1.2042374496106543,-0.5314495240256472,1.049412905782968,-0.4939726493649824,0.007067746795760512
0.8365551912271025,0.7584514443976692,-0.6581954095541126,1.4756502187456395,0.3930768453514788,0.911400321570365,2.392957131886696,0.5831608331858333,-1.555473519105178
1.013483553078214,0.5704887485903365,-0.6975374792337622,0.26043342934308994,-0.46864589208321306,-0.8413093166640973,0.20386991200087695,0.8427233966406052,0.03633202270228724
-0.03152458391635762,0.07840251039779214,0.07049783185271498,0.5236114420384642,-0.00445694225845091,1.2796604130249882,0.12688971496699017,-0.49029963823496875,-0.05366119158653089
-0.004030841893920178,-0.4545200259605581,0.6722788817418944,0.296142457244341,-0.9857365648623554,-0.1270834013097755,-1.712004963080615,0.4285457466629656,-0.21259165779647832
1.8533159805831312,-1.7591024706569822,-0.5787156238019215,0.42254895903077083,0.7478017951276116,0.12682073985184,-1.007788202061886,-2.0021673188456686,2.005166880066885
-0.5483424475105199,0.26361954199912374,0.46637725544350617,0.8140105686751535,1.372840220541542,0.35374612452559023,-0.0964900382215752,-2.112246950358015,0.8019157840945076
-0.9537855878655283,-1.285593530182448,-0.4863909497034619,-0.2826407262706948,1.5501452205350041,-1.2787616779050326,0.9344414385103589,0.07925621285816982,0.11839929240497744
-0.004030841893920178,-0.24467836648857672,0.3223574076001754,0.008229363879435785,-0.00445694225845091,1.5771070507740537,0.8151072791515558,-0.6406387118043461,0.45874301437750803
1.923893620693125,-1.1161790632704574,1.1693785178973872,-0.629706054437472,1.969741799618863,1.4000644862304479,-0.8272060140839753,-1.271133661590533,2.0262722026549422
1.5992279374086036,-1.6159980631306583,-0.1328019297536411,0.3650838597046751,-0.00445694225845091,0.5170681443971281,-0.017284950809278575,-0.004920583041393033,0.5605466725112263
-0.004030841893920178,-1.8162643241625893,-0.14775855219836576,-1.9733706775564785,1.6492379426078172,1.1429201942117235,1.5099895920051702,-1.021132587837587,-0.8605089680942043
-0.043395236858716386,2.0840235157695655,-0.6747450741389327,2.401530926134928,-1.9839401788427211,-0.18789989056552897,-2.7177323377059213,0.6249234730582801,1.2793296050962304
0.24098641358372588,-0.4032337012394555,-0.5284293567073293,-1.567386574489978,0.04662798003486835,0.309896818396714,-1.387114453039984,0.9106737015545008,-1.893684507123063
-0.5221731904894988,-0.47669317815584145,1.6430614143899125,1.7788251904608614,-1.6105418115178338,-1.4855669581929178,1.1906198288630974,1.7374949140737705,-1.692729093318397
-0.20077499164247883,-0.632103671288984,-0.047967104562627275,-0.009467922367288948,0.42937125754787464,-0.008354455284228124,-0.5205671385220942,-0.6903340648892646,-1.48218553101936
0.04018900908053362,1.292282691575207,0.7869294897529002,-0.1890867005196245,1.4364440462062438,-1.1847904833027845,-0.9646970242435136,-0.0011169724134673462,1.5493698553403104
-0.24346002010008827,-0.2855559511945498,0.5124195479159336,0.8388811388054158,0.10833512021210924,0.7545011952555805,1.0367492342989026,0.6950473912601645,0.7946805506403785
0.19717564869974466,-0.8510437182004904,1.7472347719153636,-1.8333805258142717,-0.00445694225845091,0.14082827282734037,0.4940189279190785,-0.1786211358738017,2.298881457943775
0.3207045925599865,-1.2276167121254944,1.249693627562454,-2.3795858672857233,-2.1161058258515197,-1.8619147242414038,1.0875480207627433,-0.22812451538115913,-0.8735174575547229
-0.016926493361171396,0.44652766872373234,-1.2088719875345264,1.0944905360811414,-0.9384971950106877,-0.919398730525648,0.7958364598881985,0.09000902224063471,-0.019910645738672638
-0.23605937041635927,0.026160476319298163,1.4630863358625479,-0.7797023123147483,-2.011448360174931,-0.46793586145182564,1.0574208472819635,1.5975736007796564,0.5201887271083341
0.011318099732704262,1.6262984613228568,-1.9938078552226604,0.685089708161667,-1.1278410145715054,-1.9705701409747591,1.259205827019894,0.14681525769667464,0.5683346406459525
-0.004030841893920178,-1.1570993084152814,0.4934725294628804,-1.8935338837007794,-0.00445694225845091,-0.9028825340426779,0.5260966622473988,1.2146871640794759,1.3283639824980742
-0.004030841893920178,-0.2956596455741121,0.46999949129642343,0.8613133128437566,-0.3655744334148782,1.312449972641731,1.7043127139220717,-0.7460555913289034,1.5000532542422365
-0.004030841893920178,0.2553166239736825,-0.9821285202415471,1.2367646211498424,-0.030134636484471025,-0.7689311279950377,-1.7242003970057298,0.6427733019097879,0.37778053989459587
-0.712633287539915,1.5375343699146993,2.009598420592891,-2.4525344070027777,-0.00445694225845091,-0.8640919367820761,-0.313532130527916,0.7756351886571919,0.29871165784768783
-2.350302027707761,-0.5261866103640309,0.7645322729059838,-1.16953105954708,-1.1454556479576423,0.9014166252790986,-1.6130007565781126,0.7095544563076267,-0.8000721981464187
0.296175685536768,0.05619725219427403,-0.1996517552158265,0.03833398367396255,-0.00445694225845091,2.1641252989499193,-0.15143682785846094,1.1816779561158812,-1.1059441544684228
-0.3427586534547335,-1.0161726993294562,-0.44646934468325933,-0.35916499886356373,-0.00445694225845091,-0.5534691572872646,1.1595550911333032,-1.3943250477137137,-0.2575311703506067
0.35721327897266225,0.7885465122162866,0.3625778338502651,0.9035888443479604,-1.2694621269292425,0.9557790809670748,1.2139292055308106,0.14182660518744875,-1.4105752870708081
0.18796361930126945,-0.47969090225548305,-0.16637226300032482,-0.28242646827800477,-0.00445694225845091,0.11706247384854687,-1.3949239747603697,0.1823344102941923,-0.9284144583281225
0.7760710444432039,2.385152343802746,2.130390126422241,0.008630185560827454,-2.5530597410645073,-0.1265582410066232,-1.3541152844737303,0.8384878703190287,-0.45450376309200397
-0.6745607770282801,0.10802423048022992,-0.6260393346147543,-0.4529745032283947,0.8855240293995328,0.20435801932913686,0.5331593149516981,0.3891849361293905,0.42070733895057993
0.13649632930282413,0.710182128118673,-0.43416019926459026,-0.6915899962361706,-1.562567769533155,-0.2638266746068788,0.5655559881716027,-0.7901605998008832,-0.6017964744780956
0.4729427718965655,0.6209357398191889,1.5034130089081041,0.41768400655414134,-0.7534081780567967,0.23788013513519543,-1.111429173294956,-1.8543283258391745,1.0884287026611221
0.1542996658080834,-1.1587997331458124,0.14454571184155357,-1.85940671266537,-1.5840861545060352,0.10628439700364563,-1.0263120338803853,1.3777110292234416,-2.2470618998242697
0.7828824526700648,0.4994482099804558,0.28851102285062274,-1.0647123423166234,-0.00445694225845091,0.21797116554128923,-0.5651897265345703,-1.1141554587478844,-0.3687652393063854
-0.7073161383000991,1.043944490639124,-0.1837867519808684,1.4037251912065383,-0.7773336454535538,-1.1662795175378493,-0.5093821575720208,-0.6872993537858124,-2.252073775567565
-1.1392029840342404,0.9213697139273427,2.697115417138346,-0.028880194611345493,-0.7264084657652323,-0.09627146835560275,2.326342308640809,-0.4625086583832031,0.15050491815350378
-0.14309592210467825,-0.17395203506876314,0.010385861935691054,-0.9292581846308929,0.825192915623809,-0.9728328957764093,-1.432374536568496,0.14280419482699236,0.7325854227726701
0.05776206853756307,1.6457869338168172,0.06199270627518884,0.36356699464644093,-0.00445694225845091,0.43064168299752875,-1.9264190292202843,0.8575265384624142,0.8317854270358539
1.0169568179865194,-1.3119763191284504,-0.21894698388331005,0.341059499651517,-0.5811126929256051,1.1478363171636206,0.15438747426862476,0.504818685505713,-1.3979064181003733
-0.976435935399137,-1.76121043276364,-0.6065290233495623,0.4637483324611807,1.5623715111077674,-0.11581373108296196,-0.3045366243998397,-0.005031724161731716,-0.13042346704165966
0.28115168165720245,0.4432592482793674,0.20773083940475412,0.02011122603450644,-0.00445694225845091,0.7034306611855556,1.1557360650718342,-0.835118706917804,0.6161216569691929
-1.9284846645320117,-1.427522330109262,-0.1587321412420263,-2.4048925529347893,-0.8589506692435492,-0.009911197873754373,0.5504414239309268,0.12950797596145042,-0.4940855251185263
0.724462421376038,0.2858121346873578,-0.710871942348122,-0.06687358065459799,0.046526848975738666,1.5776229340591728,0.17852277387626106,0.4183694726769592,-1.5046261903766822
0.05291980896329489,0.5050832046576832,1.2403880628863686,-0.51548330916284,-0.00445694225845091,0.7786797013532495,-0.4821004431340434,-0.5004469968414162,1.3130345023301677
0.15165210583194302,1.4807461266462916,0.04447805635990501,0.3747601662289725,0.9689282521794674,0.609422097496084,-0.5454052081787666,-0.338701474034159,-0.34141400455697785
-0.07835822964590375,-0.3252652897313558,0.6932652297758928,0.06138413215149612,0.43631911660056993,-0.17112047026020227,1.70215600649456,-1.8982164945977062,-0.9580114522259422
1.7173592383828635,-1.2132847092672236,1.3776849860399594,-1.549385081923217,-0.00445694225845091,0.7100515355970578,-0.9784471743548913,0.01523610516542323,1.2665954203644267
1.3748382131729386,0.401109289466278,-0.5718534876119599,-3.135671368403108,-0.00445694225845091,-1.6509141922155561,-1.8836697789787908,0.2555049763688958,0.2729371419318492
0.24395631185581665,-1.4018701468889652,-2.0231771861314316,2.162116945920208,3.93633233611833,-0.8938445687921155,0.3275831433321183,0.5449137834357938,-1.5739417728241816
0.9961883565757235,0.40334174258956734,0.055855305908850315,-2.79056231250295,-0.32520281454972977,-0.1759861097280839,-0.3871365418741901,-1.4669325653171754,0.7923866596244865
-0.43702083541735415,-0.9158531143168408,0.3388460925281991,1.486007368867714,-1.2842505334885252,0.6371506692475047,-1.084874385999737,-0.03168424190706716,-0.5407342969937046
0.5085466966167788,0.2037474437225161,-1.22325393066517,-0.544031355265952,1.6825339323792177,-1.1081990850508492,0.6079798230895092,-1.154003105158148,0.35977558900214385
-0.5032266492777328,-0.2999540567457316,2.1895648865663584,1.5718374275862645,0.843300324322638,1.0976057507033439,-0.8291910618310697,0.564584569682874,0.5159818868527208
-0.496492676383067,-0.1650343172919503,-0.8112478510160561,-0.6016044930028589,-0.00445694225845091,1.2358682216214163,1.3927369748609593,0.21977176001812068,1.5999811399766692
-1.902145685758083,-2.2221936646753133,-0.43952970177071693,0.929964701339428,-0.00445694225845091,1.4909311713678766,0.4278269358844755,1.627737841674397,0.8232650315385053
0.4030528496995444,0.2745536101464941,-1.6459056100084815,0.04096923263141755,-0.00445694225845091,-0.40381480434146894,-1.9280110839047664,0.6473283487854133,-0.3265871229834332
-0.30509276290552567,-0.4809514406822271,-1.38330187987608,0.7377634547208012,-0.00445694225845091,-0.331215293376581,-0.5070552683851118,-0.3231881255265519,1.5256140980611077
0.4059040822762601,0.7678020619232154,0.40964123240525374,1.750314292360931,-0.00445694225845091,-0.6809966973888769,-0.6730413628293679,-0.9031890776154291,1.0350516881634657
0.7700059767374559,-2.465682418755513,0.06595009821938293,-1.3233423491754952,-0.00445694225845091,-0.24164155375411409,-2.2876539552297728,1.5727929000564922,0.3494819806035938
-1.274463705918451,-0.1186578087767559,1.4039308698970219,-0.833693494362146,-1.406879273383596,-0.5867836707244851,0.4839354853127917,0.9082314959257467,0.6149025790649278
-0.004030841893920178,-1.0873503539016849,0.4219273468781352,-0.19979055925402095,-0.00445694225845091,0.48887744849708487,-0.05072336637278318,-0.875392630312421,0.6926385118274051
0.19456418424074476,0.7313898765124989,-0.4888066054791277,1.4447156273170356,-1.6487711062055705,1.522696862513497,0.16799729603317431,0.0728049318015659,-1.0141864787252535
-0.2168609555527847,-0.512230283123599,0.21750039640167737,-1.1159213409292519,-0.020400355371673555,0.41536235857374326,-0.2170416251690533,-0.3536242643867235,0.22048899223544222
0.17248665884268827,0.41671368526621433,-1.036445676692129,1.0950750220669925,-0.6700940545452402,-0.18793529309848214,-0.5714645017202514,0.46590838492247133,-0.07003792774948289
-0.004030841893920178,0.49597822677393394,0.4268356472376813,0.9217641149846141,0.13046245539118562,-1.2067769791734346,-0.9769318297671292,-0.10661600943235945,0.31459241907243113
-0.004030841893920178,-0.9139679926189239,-0.8084380652999282,-0.19669682906461441,-1.7729654208366095,1.3397174387437454,-0.1315071803600342,0.721544179512768,-0.6908339680853693
-0.3905084828786492,-0.8367179051801882,0.3725942963845886,-1.5654689674752988,1.1503794468475639,-1.6291134121394828,0.2475676345209605,0.5015342798445538,0.5514757478948301
1.2070206103391043,1.1370711333338013,-0.2669161128841412,-0.3735654573520562,-0.00445694225845091,-1.7608589002842279,-0.35785749257851107,-2.6021856812718376,-1.9188938898661023
0.8291405856053167,-0.592876288928786,-1.5341490734256007,-0.818830712042755,0.05339846072965368,-0.8183091683072088,0.02627987938658483,-0.9643483998419501,0.6247529269619476
0.8333648672189665,0.2937939269839567,-0.15134598742070748,1.6912165377622672,-0.00445694225845091,0.6316261695796282,2.2659508011474134,0.8774657188795757,0.6258231820948255
-1.1100505438073303,-1.3525003058090994,1.7962314489099056,-0.8335543794435739,-0.00445694225845091,-1.0441119622849215,0.0391147833811764,-1.5859787218670482,0.644155788081667
1.1266519921334517,-0.5243715834946155,-1.3922246950325767,-0.3372501634123786,0.9541736106063522,-1.2872106268100736,-0.10550130137870128,1.242629822707206,-1.4501398696843182
-2.5019297766175037,0.3333175482051589,3.104053997731558,-0.9061951195076134,-0.8822704496945905,-0.9439887773867064,0.5202286331280284,1.2970789161390661,-0.32301850762780854
0.6400740015646781,-0.0970967269149016,-1.6182476525572793,-0.6436393669724062,-0.00445694225845091,0.1609216587809802,2.4976112052812995,-0.26270477887362836,-0.6320764276500117
-3.4716913912140215,0.6116546258650833,0.13144590779836218,-0.21708135384925753,0.2781612767927972,-1.07301664875357,-0.8417957988665499,0.7964626323695041,-0.06497038296794821
0.2749876000009046,0.18194802692998477,0.5324354262073661,0.002758174395156473,-0.5797629450424399,-1.5021964582835865,1.130311808819467,0.07601271683313567,0.48802368871476215
0.12959395610482266,-0.05025715692367013,-0.4130831240959879,-0.6219411452874665,0.3020520666585383,-0.31202006028156437,0.3601465990625138,0.6858872082838393,1.2273507245757227
-0.2231276604710244,0.6629379905973132,0.07452327255421828,0.0500795461477179,-0.8075866588610816,-0.5611525428309311,1.385346351683175,-0.7814228810062274,-0.42785648571843765
-0.16377845768017954,-0.5728118155768346,-0.613396785998182,-0.6061312997676862,-0.6910694726741787,1.4220138901992807,-0.49948336601007354,-0.33279012438318917,0.9428322833328308
-0.004030841893920178,1.010216609164919,1.5803760774482773,1.0597693341358987,1.4079607452094431,-1.6251201864181535,0.8053447089011156,0.01523610516542323,-0.15147584493362917
0.21301576195124217,1.8846559527227018,-0.38283327724066457,-1.012688792107878,0.16290880972856867,-0.9051035290952822,0.21428429811097044,0.433941310682392,-0.22899269741022782
-0.004030841893920178,-0.38309008040550296,-0.9735574204581271,1.339842586892526,0.03182008489179993,0.4884357398876423,1.6108337956707763,0.8819989546550782,0.5604699737487059
-1.9984248314381607,-0.6617561592389595,2.238021595192144,-0.967214513312207,-0.00445694225845091,-0.03294032263148182,-0.5275376993457324,1.299893544738585,-0.6042243118129293
-0.06909258520893699,-1.9333688407384686,0.006459380589488618,0.9139275729294777,0.20157943665084724,1.3389781407147696,0.5776680496798763,1.618103465578575,0.34916849753381557
0.22224643506576938,-0.002099940352283715,-0.5049670346048342,-0.504821402239416,0.5859554784288111,-1.5690712995216942,-0.3321267857822778,0.9149613755622373,-0.8762914448784899
0.5979410280917498,-1.378390815220136,0.3866605876126563,-0.006453584447139812,0.5073237667227576,1.2328483322528563,0.46114196415577147,-0.8793802468443891,-0.7469950265549218
1.231584737781936,0.7886698107610464,-1.4862428276693997,-0.6911061261583825,-0.05340204365047423,-0.03322680798953006,-1.0391606065813181,0.01523610516542323,-0.3497042464935416
-0.46876840247029916,1.6379401245001128,0.01929385679161121,-1.390721772695081,1.147126543054382,-1.1571466091242426,-0.0371281022938684,1.9550864796513459,-0.01953260234880344
-0.004030841893920178,-2.042123805534737,-1.4821242097577763,-0.18041070421404362,-0.17626100389542376,1.2024075216705967,1.0269268732734156,-2.1511052024681927,-0.1687641567884418
-1.2656941670117505,-2.1268806424039814,-1.5962593157478413,-0.2216714210652765,0.042084419649606096,0.5859071730269347,-0.4695870973509123,0.8399384793745184,1.4922879615147753
-0.6104619492112114,0.8553739917093762,-0.7602229219889513,-0.7737613065133494,0.8988781268284554,2.7418067306047864,-1.2182368088607551,0.3562092562298364,-1.2130469794167127
-0.6067954424077843,-0.03302537571334079,-0.2919326344260011,1.2484692815600391,0.24662563211944075,-0.029816236257609204,0.8919251656834997,1.200511840990075,0.2855389714580741
0.6659967839253466,-0.6864610399108183,-0.059575027669254606,0.23427252436362284,-0.5177549025210614,0.8538834222376291,-0.8664378134171838,-1.2628201179234835,-0.27863727918770015
-0.9438108110046446,-1.1364860283190288,1.1519523306209234,-1.1672841368658626,-0.00445694225845091,0.9122558372865538,-1.90074680572066,-0.6513058995061843,-1.9961469481482599
-3.0452256393477732,-0.2364802326666868,1.474028326341656,-0.20008762914222983,-0.00445694225845091,0.4962959313610995,-0.3343433622833031,-1.0531844194766988,1.0143930604147684
-0.004030841893920178,1.0175608873006798,0.06353777926876916,-0.8844669720466046,-0.3573881659826151,-0.480486267442811,0.3728263097195099,-2.0206067954720344,-0.1571769594108059
0.33004226823088956,-0.720546089937108,-1.490278603512056,1.53212870243534,2.825410277412262,-1.508511618063864,-0.9900529733224337,1.6670567620906314,-0.0685662985837789
-0.004030841893920178,0.9268600813485004,2.061427775557857,0.9245973149502827,-0.00445694225845091,1.3679500679025782,-0.16019342833058114,0.01523610516542323,1.1402236201893745
0.974415203438421,-2.0917639246329194,1.156624339162384,-0.6614623892519681,3.4367457731518116,1.5596904544953358,0.5168382030371621,1.3498039770271408,0.22223460646665474
0.13967493029735453,0.17799428101856912,0.0004121065596793022,0.32045781187495087,0.16263379842481698,-0.601096237103329,-2.00786559370121,-0.13514170840283948,0.3381998053401398
0.8180486936738901,0.4575923566828986,-1.2164300295649744,-0.45709238087570586,0.7427026738450487,1.2007257101693336,0.25056253681471113,-0.1998277758740473,-0.5040535146413422
-0.7386201660880741,-0.2953100303123703,0.07612800173203893,0.7977413622393736,-0.07514708377873236,0.20975578869084857,-2.975175692361243,-0.012722779453749024,0.08066859965368045
0.35646426580494545,0.37684419794498963,1.4443759423730558,-0.9479819079889307,-0.8874535776511421,0.5291650738592358,0.42360555232685276,-1.9497582677066483,0.920842594485951
-1.0198575400652599,0.7445783303693,-1.5022948382930041,0.7539705396224632,-0.9307031586555612,-0.18791059823297862,-2.364769623905319,0.9170529076191445,-1.0358511560656305
0.2864130249723413,-0.7360010304631738,-0.40639347897711925,-0.1304797952389502,0.4825482762856477,-0.6282188641756885,-1.0905822213048477,0.17075151895660545,-0.34706988075683504
-0.7379177262700681,-0.01587083235809766,-0.6566964186515064,-0.8934855841851436,-0.8821068497910968,-1.1244723083252939,-0.6931010670815295,-1.408498978361123,0.4377445162918573
0.5263265942537042,-0.443707693860113,1.4504425622378438,-0.5807095113217795,-1.2894565975323895,-1.7631297391741887,0.028183344507084734,0.5529840548434395,-0.6075519337210273
-0.5197172578992292,0.9510185057922874,0.294010169630785,-0.5343802815893138,-0.00445694225845091,-0.34559456404676925,1.104368362841151,0.31633300097642547,0.9941658510470656
0.7891959984075528,0.3264130261166769,1.0495438735943927,-0.6379340630440192,-0.03232603927184055,-0.7276391441968296,0.9894694065934643,-0.7045017617860475,0.5889231907508367
0.47240168318371933,0.7760501078231276,2.123171265404088,-0.6068264571634955,-0.8724805067433041,1.6780782444882778,-0.7644855781858788,-0.9242779167676674,0.8052415763314085
1.2082377446253207,-1.9884370030486997,-0.5085913944953913,0.3272286201481861,0.17102945281475435,-0.35158268871797405,0.7401473185210917,-0.7954382658736223,1.2577640457141668
-0.004030841893920178,-1.1092004004090248,1.8162709651309867,1.2732776676539448,1.5551656847801947,0.17386061120521126,0.6608930588383627,-2.836900942759464,0.6001040416785067
2.197947083903469,0.6357668515309747,-1.2800867035988743,-2.2958369912380583,1.7615942286182467,0.7944140215191231,-0.4429716706276117,0.3879322922177408,-0.7260164863932114
-0.9899739301983623,0.22094165391856072,-0.29025100650090707,0.5825425317827503,-1.8933299384558764,3.4636872011491744,0.4488927323038859,0.1925175808373952,-0.5919017708364687
-1.2635790597970742,-0.6069844462951968,0.6946243686924166,0.3012157861837996,2.207641238714705,0.15371029000018763,0.04577756353189064,0.4231051096357958,-1.1896673569656377
-0.004030841893920178,0.09345877444907155,0.3901421019427906,-0.7252231464931899,-0.13260694844596446,-1.7338766862956252,-0.1476346649442972,-2.050030187723655,0.20416308649992865
0.16760888975652685,-0.21674962479692006,1.1954724747266117,-0.4815666375147212,0.20452020697135506,0.774875971522892,-0.5264886619423623,-0.2896592487608361,-1.7069856646716874
0.4547181878270719,0.43516078189805607,-0.34606735308015835,-0.8897349220831466,1.1744581257303597,-0.6455482877727761,0.13224333345921924,-1.4473042444542588,1.4798990632995124
1.01721942222594,-0.30397653862579777,-0.14812638078026547,-1.9964662116680474,0.8886864045466027,-0.5388735961132125,-1.296550702521386,0.034086119940795266,-0.7502427972970961
